Date,Node,Value,Day_of_Week,Day_Of_Month,Month_Of_Year,Code,Agent,Access,State
2016-01-02 00:00:00,ja_AAC_SPD_050,127,5,2,1,96,14,10,4
2016-01-02 00:00:00,ja_AAC_SPD_060,49,5,2,1,97,14,10,4
2016-01-02 00:00:00,ja_AAC_SPD_078,492,5,2,1,98,14,10,4
2016-01-02 00:00:00,ja_AAC_SPD_106,74,5,2,1,99,14,10,4
2016-01-02 00:00:00,ja_DES_AAG_079,524,5,2,1,100,15,11,4
2016-01-02 00:00:00,ja_DES_AAG_081,171,5,2,1,101,15,11,4
2016-01-02 00:00:00,ja_DES_AAG_113,31,5,2,1,102,15,11,4
2016-01-02 00:00:00,ja_MOB_AAG_065,304,5,2,1,103,16,12,4
2016-01-02 00:00:00,ja_MOB_AAG_073,715,5,2,1,104,16,12,4
2016-01-02 00:00:00,ja_MOB_AAG_092,1165,5,2,1,105,16,12,4
2016-01-02 00:00:00,ja_MOB_AAG_127,226,5,2,1,106,16,12,4
2016-01-02 00:00:00,ja_MOB_AAG_129,1059,5,2,1,107,16,12,4
2016-01-02 00:00:00,ja_MOB_AAG_144,694,5,2,1,108,16,12,4
2016-01-02 00:00:00,ru_AAC_AAG_008,940,5,2,1,109,17,13,5
2016-01-02 00:00:00,ru_AAC_AAG_145,1984,5,2,1,110,17,13,5
2016-01-02 00:00:00,ru_AAC_AAG_146,28,5,2,1,111,17,13,5
2016-01-02 00:00:00,ru_AAC_SPD_000,34,5,2,1,112,18,13,5
2016-01-02 00:00:00,ru_AAC_SPD_090,41,5,2,1,113,18,13,5
2016-01-02 00:00:00,ru_AAC_SPD_148,16,5,2,1,114,18,13,5
2016-01-02 00:00:00,ru_DES_AAG_003,683,5,2,1,115,19,14,5
2016-01-02 00:00:00,ru_DES_AAG_007,958,5,2,1,116,19,14,5
2016-01-02 00:00:00,ru_DES_AAG_017,107,5,2,1,117,19,14,5
2016-01-02 00:00:00,ru_DES_AAG_041,1177,5,2,1,118,19,14,5
2016-01-02 00:00:00,ru_DES_AAG_071,804,5,2,1,119,19,14,5
2016-01-02 00:00:00,ru_DES_AAG_072,432,5,2,1,120,19,14,5
2016-01-02 00:00:00,ru_MOB_AAG_002,332,5,2,1,121,20,15,5
2016-01-02 00:00:00,ru_MOB_AAG_040,301,5,2,1,122,20,15,5
2016-01-02 00:00:00,ru_MOB_AAG_083,1521,5,2,1,123,20,15,5
2016-01-02 00:00:00,ru_MOB_AAG_086,925,5,2,1,124,20,15,5
2016-01-02 00:00:00,ru_MOB_AAG_103,237,5,2,1,125,20,15,5
2016-01-02 00:00:00,ru_MOB_AAG_107,822,5,2,1,126,20,15,5
2016-01-02 00:00:00,ru_MOB_AAG_118,1214,5,2,1,127,20,15,5
2016-01-02 00:00:00,ru_MOB_AAG_125,1727,5,2,1,128,20,15,5
2016-01-02 00:00:00,zh_AAC_AAG_021,1010,5,2,1,129,21,16,6
2016-01-02 00:00:00,zh_AAC_AAG_033,16,5,2,1,130,21,16,6
2016-01-02 00:00:00,zh_AAC_AAG_037,61,5,2,1,131,21,16,6
2016-01-02 00:00:00,zh_AAC_AAG_052,7285,5,2,1,132,21,16,6
2016-01-02 00:00:00,zh_AAC_AAG_057,601,5,2,1,133,21,16,6
2016-01-02 00:00:00,zh_AAC_AAG_085,2768,5,2,1,134,21,16,6
2016-01-02 00:00:00,zh_AAC_AAG_108,995,5,2,1,135,21,16,6
2016-01-02 00:00:00,zh_AAC_SPD_039,13,5,2,1,136,22,16,6
2016-01-02 00:00:00,zh_AAC_SPD_096,7,5,2,1,137,22,16,6
2016-01-02 00:00:00,zh_DES_AAG_009,53,5,2,1,138,23,17,6
2016-01-02 00:00:00,zh_DES_AAG_019,331,5,2,1,139,23,17,6
2016-01-02 00:00:00,zh_DES_AAG_053,284,5,2,1,140,23,17,6
2016-01-02 00:00:00,zh_DES_AAG_054,179,5,2,1,141,23,17,6
2016-01-02 00:00:00,zh_DES_AAG_056,855,5,2,1,142,23,17,6
2016-01-02 00:00:00,zh_DES_AAG_068,334,5,2,1,143,23,17,6
2016-01-02 00:00:00,zh_DES_AAG_089,471,5,2,1,144,23,17,6
2016-01-02 00:00:00,zh_DES_AAG_139,316,5,2,1,145,23,17,6
2016-01-02 00:00:00,zh_MOB_AAG_005,13,5,2,1,146,24,18,6
2016-01-02 00:00:00,zh_MOB_AAG_028,62,5,2,1,147,24,18,6
2016-01-02 00:00:00,zh_MOB_AAG_031,287,5,2,1,148,24,18,6
2016-01-02 00:00:00,zh_MOB_AAG_036,320,5,2,1,149,24,18,6
2016-01-02 00:00:00,zh_MOB_AAG_138,88,5,2,1,150,24,18,6
2016-01-03 00:00:00,Total,138203,6,3,1,0,0,0,0
2016-01-03 00:00:00,de,12662,6,3,1,0,0,0,1
2016-01-03 00:00:00,en,47014,6,3,1,0,0,0,2
2016-01-03 00:00:00,fr,18796,6,3,1,0,0,0,3
2016-01-03 00:00:00,ja,18793,6,3,1,0,0,0,4
2016-01-03 00:00:00,ru,15537,6,3,1,0,0,0,5
2016-01-03 00:00:00,zh,25401,6,3,1,0,0,0,6
2016-01-03 00:00:00,de_AAC,7188,6,3,1,0,0,1,1
2016-01-03 00:00:00,de_DES,1318,6,3,1,0,0,2,1
2016-01-03 00:00:00,de_MOB,4156,6,3,1,0,0,3,1
2016-01-03 00:00:00,en_AAC,24195,6,3,1,0,0,4,2
2016-01-03 00:00:00,en_DES,15184,6,3,1,0,0,5,2
2016-01-03 00:00:00,en_MOB,7635,6,3,1,0,0,6,2
2016-01-03 00:00:00,fr_AAC,12197,6,3,1,0,0,7,3
2016-01-03 00:00:00,fr_DES,3267,6,3,1,0,0,8,3
2016-01-03 00:00:00,fr_MOB,3332,6,3,1,0,0,9,3
2016-01-03 00:00:00,ja_AAC,14315,6,3,1,0,0,10,4
2016-01-03 00:00:00,ja_DES,825,6,3,1,0,0,11,4
2016-01-03 00:00:00,ja_MOB,3653,6,3,1,0,0,12,4
2016-01-03 00:00:00,ru_AAC,3243,6,3,1,0,0,13,5
2016-01-03 00:00:00,ru_DES,4851,6,3,1,0,0,14,5
2016-01-03 00:00:00,ru_MOB,7443,6,3,1,0,0,15,5
2016-01-03 00:00:00,zh_AAC,19586,6,3,1,0,0,16,6
2016-01-03 00:00:00,zh_DES,3238,6,3,1,0,0,17,6
2016-01-03 00:00:00,zh_MOB,2577,6,3,1,0,0,18,6
2016-01-03 00:00:00,de_AAC_AAG,7099,6,3,1,0,1,1,1
2016-01-03 00:00:00,de_AAC_SPD,89,6,3,1,0,2,1,1
2016-01-03 00:00:00,de_DES_AAG,1318,6,3,1,0,3,2,1
2016-01-03 00:00:00,de_MOB_AAG,4156,6,3,1,0,4,3,1
2016-01-03 00:00:00,en_AAC_AAG,23939,6,3,1,0,5,4,2
2016-01-03 00:00:00,en_AAC_SPD,256,6,3,1,0,6,4,2
2016-01-03 00:00:00,en_DES_AAG,15184,6,3,1,0,7,5,2
2016-01-03 00:00:00,en_MOB_AAG,7635,6,3,1,0,8,6,2
2016-01-03 00:00:00,fr_AAC_AAG,12171,6,3,1,0,9,7,3
2016-01-03 00:00:00,fr_AAC_SPD,26,6,3,1,0,10,7,3
2016-01-03 00:00:00,fr_DES_AAG,3267,6,3,1,0,11,8,3
2016-01-03 00:00:00,fr_MOB_AAG,3332,6,3,1,0,12,9,3
2016-01-03 00:00:00,ja_AAC_AAG,13388,6,3,1,0,13,10,4
2016-01-03 00:00:00,ja_AAC_SPD,927,6,3,1,0,14,10,4
2016-01-03 00:00:00,ja_DES_AAG,825,6,3,1,0,15,11,4
2016-01-03 00:00:00,ja_MOB_AAG,3653,6,3,1,0,16,12,4
2016-01-03 00:00:00,ru_AAC_AAG,3147,6,3,1,0,17,13,5
2016-01-03 00:00:00,ru_AAC_SPD,96,6,3,1,0,18,13,5
2016-01-03 00:00:00,ru_DES_AAG,4851,6,3,1,0,19,14,5
2016-01-03 00:00:00,ru_MOB_AAG,7443,6,3,1,0,20,15,5
2016-01-03 00:00:00,zh_AAC_AAG,19570,6,3,1,0,21,16,6
2016-01-03 00:00:00,zh_AAC_SPD,16,6,3,1,0,22,16,6
2016-01-03 00:00:00,zh_DES_AAG,3238,6,3,1,0,23,17,6
2016-01-03 00:00:00,zh_MOB_AAG,2577,6,3,1,0,24,18,6
2016-01-03 00:00:00,de_AAC_AAG_001,430,6,3,1,1,1,1,1
2016-01-03 00:00:00,de_AAC_AAG_010,1792,6,3,1,2,1,1,1
2016-01-03 00:00:00,de_AAC_AAG_014,2040,6,3,1,3,1,1,1
2016-01-03 00:00:00,de_AAC_AAG_045,59,6,3,1,4,1,1,1
2016-01-03 00:00:00,de_AAC_AAG_063,1799,6,3,1,5,1,1,1
2016-01-03 00:00:00,de_AAC_AAG_100,283,6,3,1,6,1,1,1
2016-01-03 00:00:00,de_AAC_AAG_110,457,6,3,1,7,1,1,1
2016-01-03 00:00:00,de_AAC_AAG_123,107,6,3,1,8,1,1,1
2016-01-03 00:00:00,de_AAC_AAG_143,132,6,3,1,9,1,1,1
2016-01-03 00:00:00,de_AAC_SPD_012,5,6,3,1,10,2,1,1
2016-01-03 00:00:00,de_AAC_SPD_074,4,6,3,1,11,2,1,1
2016-01-03 00:00:00,de_AAC_SPD_080,65,6,3,1,12,2,1,1
2016-01-03 00:00:00,de_AAC_SPD_105,4,6,3,1,13,2,1,1
2016-01-03 00:00:00,de_AAC_SPD_115,7,6,3,1,14,2,1,1
2016-01-03 00:00:00,de_AAC_SPD_133,4,6,3,1,15,2,1,1
2016-01-03 00:00:00,de_DES_AAG_064,300,6,3,1,16,3,2,1
2016-01-03 00:00:00,de_DES_AAG_116,218,6,3,1,17,3,2,1
2016-01-03 00:00:00,de_DES_AAG_131,800,6,3,1,18,3,2,1
2016-01-03 00:00:00,de_MOB_AAG_015,568,6,3,1,19,4,3,1
2016-01-03 00:00:00,de_MOB_AAG_020,1290,6,3,1,20,4,3,1
2016-01-03 00:00:00,de_MOB_AAG_032,258,6,3,1,21,4,3,1
2016-01-03 00:00:00,de_MOB_AAG_059,529,6,3,1,22,4,3,1
2016-01-03 00:00:00,de_MOB_AAG_062,98,6,3,1,23,4,3,1
2016-01-03 00:00:00,de_MOB_AAG_088,290,6,3,1,24,4,3,1
2016-01-03 00:00:00,de_MOB_AAG_095,10,6,3,1,25,4,3,1
2016-01-03 00:00:00,de_MOB_AAG_109,762,6,3,1,26,4,3,1
2016-01-03 00:00:00,de_MOB_AAG_122,126,6,3,1,27,4,3,1
2016-01-03 00:00:00,de_MOB_AAG_149,225,6,3,1,28,4,3,1
2016-01-03 00:00:00,en_AAC_AAG_044,225,6,3,1,29,5,4,2
2016-01-03 00:00:00,en_AAC_AAG_049,1343,6,3,1,30,5,4,2
2016-01-03 00:00:00,en_AAC_AAG_075,34,6,3,1,31,5,4,2
2016-01-03 00:00:00,en_AAC_AAG_114,6984,6,3,1,32,5,4,2
2016-01-03 00:00:00,en_AAC_AAG_119,12961,6,3,1,33,5,4,2
2016-01-03 00:00:00,en_AAC_AAG_141,2392,6,3,1,34,5,4,2
2016-01-03 00:00:00,en_AAC_SPD_004,22,6,3,1,35,6,4,2
2016-01-03 00:00:00,en_AAC_SPD_011,16,6,3,1,36,6,4,2
2016-01-03 00:00:00,en_AAC_SPD_026,9,6,3,1,37,6,4,2
2016-01-03 00:00:00,en_AAC_SPD_048,9,6,3,1,38,6,4,2
2016-01-03 00:00:00,en_AAC_SPD_067,11,6,3,1,39,6,4,2
2016-01-03 00:00:00,en_AAC_SPD_126,183,6,3,1,40,6,4,2
2016-01-03 00:00:00,en_AAC_SPD_140,6,6,3,1,41,6,4,2
2016-01-03 00:00:00,en_DES_AAG_016,9,6,3,1,42,7,5,2
2016-01-03 00:00:00,en_DES_AAG_024,1109,6,3,1,43,7,5,2
2016-01-03 00:00:00,en_DES_AAG_042,159,6,3,1,44,7,5,2
2016-01-03 00:00:00,en_DES_AAG_069,6912,6,3,1,45,7,5,2
2016-01-03 00:00:00,en_DES_AAG_082,2073,6,3,1,46,7,5,2
2016-01-03 00:00:00,en_DES_AAG_102,4922,6,3,1,47,7,5,2
2016-01-03 00:00:00,en_MOB_AAG_018,1457,6,3,1,48,8,6,2
2016-01-03 00:00:00,en_MOB_AAG_022,1683,6,3,1,49,8,6,2
2016-01-03 00:00:00,en_MOB_AAG_101,390,6,3,1,50,8,6,2
2016-01-03 00:00:00,en_MOB_AAG_124,4105,6,3,1,51,8,6,2
2016-01-03 00:00:00,fr_AAC_AAG_029,1194,6,3,1,52,9,7,3
2016-01-03 00:00:00,fr_AAC_AAG_046,136,6,3,1,53,9,7,3
2016-01-03 00:00:00,fr_AAC_AAG_070,546,6,3,1,54,9,7,3
2016-01-03 00:00:00,fr_AAC_AAG_087,1534,6,3,1,55,9,7,3
2016-01-03 00:00:00,fr_AAC_AAG_098,5622,6,3,1,56,9,7,3
2016-01-03 00:00:00,fr_AAC_AAG_104,1365,6,3,1,57,9,7,3
2016-01-03 00:00:00,fr_AAC_AAG_111,372,6,3,1,58,9,7,3
2016-01-03 00:00:00,fr_AAC_AAG_112,1122,6,3,1,59,9,7,3
2016-01-03 00:00:00,fr_AAC_AAG_142,280,6,3,1,60,9,7,3
2016-01-03 00:00:00,fr_AAC_SPD_025,6,6,3,1,61,10,7,3
2016-01-03 00:00:00,fr_AAC_SPD_027,3,6,3,1,62,10,7,3
2016-01-03 00:00:00,fr_AAC_SPD_035,4,6,3,1,63,10,7,3
2016-01-03 00:00:00,fr_AAC_SPD_077,5,6,3,1,64,10,7,3
2016-01-03 00:00:00,fr_AAC_SPD_084,3,6,3,1,65,10,7,3
2016-01-03 00:00:00,fr_AAC_SPD_097,5,6,3,1,66,10,7,3
2016-01-03 00:00:00,fr_AAC_SPD_130,0,6,3,1,67,10,7,3
2016-01-03 00:00:00,fr_DES_AAG_023,510,6,3,1,68,11,8,3
2016-01-03 00:00:00,fr_DES_AAG_043,467,6,3,1,69,11,8,3
2016-01-03 00:00:00,fr_DES_AAG_051,320,6,3,1,70,11,8,3
2016-01-03 00:00:00,fr_DES_AAG_058,410,6,3,1,71,11,8,3
2016-01-03 00:00:00,fr_DES_AAG_061,44,6,3,1,72,11,8,3
2016-01-03 00:00:00,fr_DES_AAG_091,703,6,3,1,73,11,8,3
2016-01-03 00:00:00,fr_DES_AAG_093,635,6,3,1,74,11,8,3
2016-01-03 00:00:00,fr_DES_AAG_094,90,6,3,1,75,11,8,3
2016-01-03 00:00:00,fr_DES_AAG_136,88,6,3,1,76,11,8,3
2016-01-03 00:00:00,fr_MOB_AAG_006,45,6,3,1,77,12,9,3
2016-01-03 00:00:00,fr_MOB_AAG_030,1215,6,3,1,78,12,9,3
2016-01-03 00:00:00,fr_MOB_AAG_066,21,6,3,1,79,12,9,3
2016-01-03 00:00:00,fr_MOB_AAG_117,129,6,3,1,80,12,9,3
2016-01-03 00:00:00,fr_MOB_AAG_120,321,6,3,1,81,12,9,3
2016-01-03 00:00:00,fr_MOB_AAG_121,1045,6,3,1,82,12,9,3
2016-01-03 00:00:00,fr_MOB_AAG_135,385,6,3,1,83,12,9,3
2016-01-03 00:00:00,fr_MOB_AAG_147,171,6,3,1,84,12,9,3
2016-01-03 00:00:00,ja_AAC_AAG_038,2487,6,3,1,85,13,10,4
2016-01-03 00:00:00,ja_AAC_AAG_047,152,6,3,1,86,13,10,4
2016-01-03 00:00:00,ja_AAC_AAG_055,439,6,3,1,87,13,10,4
2016-01-03 00:00:00,ja_AAC_AAG_076,1251,6,3,1,88,13,10,4
2016-01-03 00:00:00,ja_AAC_AAG_099,38,6,3,1,89,13,10,4
2016-01-03 00:00:00,ja_AAC_AAG_128,381,6,3,1,90,13,10,4
2016-01-03 00:00:00,ja_AAC_AAG_132,7961,6,3,1,91,13,10,4
2016-01-03 00:00:00,ja_AAC_AAG_134,125,6,3,1,92,13,10,4
2016-01-03 00:00:00,ja_AAC_AAG_137,554,6,3,1,93,13,10,4
2016-01-03 00:00:00,ja_AAC_SPD_013,173,6,3,1,94,14,10,4
2016-01-03 00:00:00,ja_AAC_SPD_034,8,6,3,1,95,14,10,4
2016-01-03 00:00:00,ja_AAC_SPD_050,116,6,3,1,96,14,10,4
2016-01-03 00:00:00,ja_AAC_SPD_060,32,6,3,1,97,14,10,4
2016-01-03 00:00:00,ja_AAC_SPD_078,538,6,3,1,98,14,10,4
2016-01-03 00:00:00,ja_AAC_SPD_106,60,6,3,1,99,14,10,4
2016-01-03 00:00:00,ja_DES_AAG_079,550,6,3,1,100,15,11,4
2016-01-03 00:00:00,ja_DES_AAG_081,236,6,3,1,101,15,11,4
2016-01-03 00:00:00,ja_DES_AAG_113,39,6,3,1,102,15,11,4
2016-01-03 00:00:00,ja_MOB_AAG_065,338,6,3,1,103,16,12,4
2016-01-03 00:00:00,ja_MOB_AAG_073,698,6,3,1,104,16,12,4
2016-01-03 00:00:00,ja_MOB_AAG_092,303,6,3,1,105,16,12,4
2016-01-03 00:00:00,ja_MOB_AAG_127,266,6,3,1,106,16,12,4
2016-01-03 00:00:00,ja_MOB_AAG_129,524,6,3,1,107,16,12,4
2016-01-03 00:00:00,ja_MOB_AAG_144,1524,6,3,1,108,16,12,4
2016-01-03 00:00:00,ru_AAC_AAG_008,1104,6,3,1,109,17,13,5
2016-01-03 00:00:00,ru_AAC_AAG_145,2019,6,3,1,110,17,13,5
2016-01-03 00:00:00,ru_AAC_AAG_146,24,6,3,1,111,17,13,5
2016-01-03 00:00:00,ru_AAC_SPD_000,44,6,3,1,112,18,13,5
2016-01-03 00:00:00,ru_AAC_SPD_090,29,6,3,1,113,18,13,5
2016-01-03 00:00:00,ru_AAC_SPD_148,23,6,3,1,114,18,13,5
2016-01-03 00:00:00,ru_DES_AAG_003,715,6,3,1,115,19,14,5
2016-01-03 00:00:00,ru_DES_AAG_007,1070,6,3,1,116,19,14,5
2016-01-03 00:00:00,ru_DES_AAG_017,165,6,3,1,117,19,14,5
2016-01-03 00:00:00,ru_DES_AAG_041,1230,6,3,1,118,19,14,5
2016-01-03 00:00:00,ru_DES_AAG_071,707,6,3,1,119,19,14,5
2016-01-03 00:00:00,ru_DES_AAG_072,964,6,3,1,120,19,14,5
2016-01-03 00:00:00,ru_MOB_AAG_002,302,6,3,1,121,20,15,5
2016-01-03 00:00:00,ru_MOB_AAG_040,277,6,3,1,122,20,15,5
2016-01-03 00:00:00,ru_MOB_AAG_083,1544,6,3,1,123,20,15,5
2016-01-03 00:00:00,ru_MOB_AAG_086,1027,6,3,1,124,20,15,5
2016-01-03 00:00:00,ru_MOB_AAG_103,256,6,3,1,125,20,15,5
2016-01-03 00:00:00,ru_MOB_AAG_107,1012,6,3,1,126,20,15,5
2016-01-03 00:00:00,ru_MOB_AAG_118,1609,6,3,1,127,20,15,5
2016-01-03 00:00:00,ru_MOB_AAG_125,1416,6,3,1,128,20,15,5
2016-01-03 00:00:00,zh_AAC_AAG_021,898,6,3,1,129,21,16,6
2016-01-03 00:00:00,zh_AAC_AAG_033,20,6,3,1,130,21,16,6
2016-01-03 00:00:00,zh_AAC_AAG_037,49,6,3,1,131,21,16,6
2016-01-03 00:00:00,zh_AAC_AAG_052,7230,6,3,1,132,21,16,6
2016-01-03 00:00:00,zh_AAC_AAG_057,549,6,3,1,133,21,16,6
2016-01-03 00:00:00,zh_AAC_AAG_085,9949,6,3,1,134,21,16,6
2016-01-03 00:00:00,zh_AAC_AAG_108,875,6,3,1,135,21,16,6
2016-01-03 00:00:00,zh_AAC_SPD_039,5,6,3,1,136,22,16,6
2016-01-03 00:00:00,zh_AAC_SPD_096,11,6,3,1,137,22,16,6
2016-01-03 00:00:00,zh_DES_AAG_009,83,6,3,1,138,23,17,6
2016-01-03 00:00:00,zh_DES_AAG_019,292,6,3,1,139,23,17,6
2016-01-03 00:00:00,zh_DES_AAG_053,274,6,3,1,140,23,17,6
2016-01-03 00:00:00,zh_DES_AAG_054,200,6,3,1,141,23,17,6
2016-01-03 00:00:00,zh_DES_AAG_056,1028,6,3,1,142,23,17,6
2016-01-03 00:00:00,zh_DES_AAG_068,551,6,3,1,143,23,17,6
2016-01-03 00:00:00,zh_DES_AAG_089,297,6,3,1,144,23,17,6
2016-01-03 00:00:00,zh_DES_AAG_139,513,6,3,1,145,23,17,6
2016-01-03 00:00:00,zh_MOB_AAG_005,11,6,3,1,146,24,18,6
2016-01-03 00:00:00,zh_MOB_AAG_028,57,6,3,1,147,24,18,6
2016-01-03 00:00:00,zh_MOB_AAG_031,226,6,3,1,148,24,18,6
2016-01-03 00:00:00,zh_MOB_AAG_036,2184,6,3,1,149,24,18,6
2016-01-03 00:00:00,zh_MOB_AAG_138,99,6,3,1,150,24,18,6
2016-01-04 00:00:00,Total,115017,0,4,1,0,0,0,0
2016-01-04 00:00:00,de,12305,0,4,1,0,0,0,1
2016-01-04 00:00:00,en,42230,0,4,1,0,0,0,2
2016-01-04 00:00:00,fr,14975,0,4,1,0,0,0,3
2016-01-04 00:00:00,ja,18418,0,4,1,0,0,0,4
2016-01-04 00:00:00,ru,14484,0,4,1,0,0,0,5
2016-01-04 00:00:00,zh,12605,0,4,1,0,0,0,6
2016-01-04 00:00:00,de_AAC,7251,0,4,1,0,0,1,1
2016-01-04 00:00:00,de_DES,2162,0,4,1,0,0,2,1
2016-01-04 00:00:00,de_MOB,2892,0,4,1,0,0,3,1
2016-01-04 00:00:00,en_AAC,20228,0,4,1,0,0,4,2
2016-01-04 00:00:00,en_DES,15685,0,4,1,0,0,5,2
2016-01-04 00:00:00,en_MOB,6317,0,4,1,0,0,6,2
2016-01-04 00:00:00,fr_AAC,9258,0,4,1,0,0,7,3
2016-01-04 00:00:00,fr_DES,3236,0,4,1,0,0,8,3
2016-01-04 00:00:00,fr_MOB,2481,0,4,1,0,0,9,3
2016-01-04 00:00:00,ja_AAC,14244,0,4,1,0,0,10,4
2016-01-04 00:00:00,ja_DES,894,0,4,1,0,0,11,4
2016-01-04 00:00:00,ja_MOB,3280,0,4,1,0,0,12,4
2016-01-04 00:00:00,ru_AAC,3010,0,4,1,0,0,13,5
2016-01-04 00:00:00,ru_DES,4781,0,4,1,0,0,14,5
2016-01-04 00:00:00,ru_MOB,6693,0,4,1,0,0,15,5
2016-01-04 00:00:00,zh_AAC,8276,0,4,1,0,0,16,6
2016-01-04 00:00:00,zh_DES,3567,0,4,1,0,0,17,6
2016-01-04 00:00:00,zh_MOB,762,0,4,1,0,0,18,6
2016-01-04 00:00:00,de_AAC_AAG,7190,0,4,1,0,1,1,1
2016-01-04 00:00:00,de_AAC_SPD,61,0,4,1,0,2,1,1
2016-01-04 00:00:00,de_DES_AAG,2162,0,4,1,0,3,2,1
2016-01-04 00:00:00,de_MOB_AAG,2892,0,4,1,0,4,3,1
2016-01-04 00:00:00,en_AAC_AAG,19883,0,4,1,0,5,4,2
2016-01-04 00:00:00,en_AAC_SPD,345,0,4,1,0,6,4,2
2016-01-04 00:00:00,en_DES_AAG,15685,0,4,1,0,7,5,2
2016-01-04 00:00:00,en_MOB_AAG,6317,0,4,1,0,8,6,2
2016-01-04 00:00:00,fr_AAC_AAG,9220,0,4,1,0,9,7,3
2016-01-04 00:00:00,fr_AAC_SPD,38,0,4,1,0,10,7,3
2016-01-04 00:00:00,fr_DES_AAG,3236,0,4,1,0,11,8,3
2016-01-04 00:00:00,fr_MOB_AAG,2481,0,4,1,0,12,9,3
2016-01-04 00:00:00,ja_AAC_AAG,13473,0,4,1,0,13,10,4
2016-01-04 00:00:00,ja_AAC_SPD,771,0,4,1,0,14,10,4
2016-01-04 00:00:00,ja_DES_AAG,894,0,4,1,0,15,11,4
2016-01-04 00:00:00,ja_MOB_AAG,3280,0,4,1,0,16,12,4
2016-01-04 00:00:00,ru_AAC_AAG,2937,0,4,1,0,17,13,5
2016-01-04 00:00:00,ru_AAC_SPD,73,0,4,1,0,18,13,5
2016-01-04 00:00:00,ru_DES_AAG,4781,0,4,1,0,19,14,5
2016-01-04 00:00:00,ru_MOB_AAG,6693,0,4,1,0,20,15,5
2016-01-04 00:00:00,zh_AAC_AAG,8246,0,4,1,0,21,16,6
2016-01-04 00:00:00,zh_AAC_SPD,30,0,4,1,0,22,16,6
2016-01-04 00:00:00,zh_DES_AAG,3567,0,4,1,0,23,17,6
2016-01-04 00:00:00,zh_MOB_AAG,762,0,4,1,0,24,18,6
2016-01-04 00:00:00,de_AAC_AAG_001,679,0,4,1,1,1,1,1
2016-01-04 00:00:00,de_AAC_AAG_010,1248,0,4,1,2,1,1,1
2016-01-04 00:00:00,de_AAC_AAG_014,3146,0,4,1,3,1,1,1
2016-01-04 00:00:00,de_AAC_AAG_045,60,0,4,1,4,1,1,1
2016-01-04 00:00:00,de_AAC_AAG_063,1190,0,4,1,5,1,1,1
2016-01-04 00:00:00,de_AAC_AAG_100,324,0,4,1,6,1,1,1
2016-01-04 00:00:00,de_AAC_AAG_110,344,0,4,1,7,1,1,1
2016-01-04 00:00:00,de_AAC_AAG_123,75,0,4,1,8,1,1,1
2016-01-04 00:00:00,de_AAC_AAG_143,124,0,4,1,9,1,1,1
2016-01-04 00:00:00,de_AAC_SPD_012,3,0,4,1,10,2,1,1
2016-01-04 00:00:00,de_AAC_SPD_074,9,0,4,1,11,2,1,1
2016-01-04 00:00:00,de_AAC_SPD_080,21,0,4,1,12,2,1,1
2016-01-04 00:00:00,de_AAC_SPD_105,9,0,4,1,13,2,1,1
2016-01-04 00:00:00,de_AAC_SPD_115,16,0,4,1,14,2,1,1
2016-01-04 00:00:00,de_AAC_SPD_133,3,0,4,1,15,2,1,1
2016-01-04 00:00:00,de_DES_AAG_064,350,0,4,1,16,3,2,1
2016-01-04 00:00:00,de_DES_AAG_116,409,0,4,1,17,3,2,1
2016-01-04 00:00:00,de_DES_AAG_131,1403,0,4,1,18,3,2,1
2016-01-04 00:00:00,de_MOB_AAG_015,346,0,4,1,19,4,3,1
2016-01-04 00:00:00,de_MOB_AAG_020,961,0,4,1,20,4,3,1
2016-01-04 00:00:00,de_MOB_AAG_032,169,0,4,1,21,4,3,1
2016-01-04 00:00:00,de_MOB_AAG_059,241,0,4,1,22,4,3,1
2016-01-04 00:00:00,de_MOB_AAG_062,106,0,4,1,23,4,3,1
2016-01-04 00:00:00,de_MOB_AAG_088,191,0,4,1,24,4,3,1
2016-01-04 00:00:00,de_MOB_AAG_095,6,0,4,1,25,4,3,1
2016-01-04 00:00:00,de_MOB_AAG_109,608,0,4,1,26,4,3,1
2016-01-04 00:00:00,de_MOB_AAG_122,99,0,4,1,27,4,3,1
2016-01-04 00:00:00,de_MOB_AAG_149,165,0,4,1,28,4,3,1
2016-01-04 00:00:00,en_AAC_AAG_044,217,0,4,1,29,5,4,2
2016-01-04 00:00:00,en_AAC_AAG_049,1554,0,4,1,30,5,4,2
2016-01-04 00:00:00,en_AAC_AAG_075,40,0,4,1,31,5,4,2
2016-01-04 00:00:00,en_AAC_AAG_114,5378,0,4,1,32,5,4,2
2016-01-04 00:00:00,en_AAC_AAG_119,11845,0,4,1,33,5,4,2
2016-01-04 00:00:00,en_AAC_AAG_141,849,0,4,1,34,5,4,2
2016-01-04 00:00:00,en_AAC_SPD_004,10,0,4,1,35,6,4,2
2016-01-04 00:00:00,en_AAC_SPD_011,10,0,4,1,36,6,4,2
2016-01-04 00:00:00,en_AAC_SPD_026,17,0,4,1,37,6,4,2
2016-01-04 00:00:00,en_AAC_SPD_048,8,0,4,1,38,6,4,2
2016-01-04 00:00:00,en_AAC_SPD_067,55,0,4,1,39,6,4,2
2016-01-04 00:00:00,en_AAC_SPD_126,231,0,4,1,40,6,4,2
2016-01-04 00:00:00,en_AAC_SPD_140,14,0,4,1,41,6,4,2
